"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Timestamp","Comments","Subplot","Veg_plot","In_out","Species","final_ID","Canopy_status","Maximum_DBH_estimate_when_tagged_cm","girdled.","Year","IRGA_covered_area","Asat_multiplier"
3,"13:23:36",252.5,0,2.9,0.135,358,1.26,0.943,26.37,6,1.42,1,2.84,25.6,26.37,25.05,404.31,400.22,23.797,25.274,71.6,76.05,500.3,2000,34,99.14,-0.152,0.141,0.0298,0.00142,0.0685,0.0038,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20210719",2021-07-19 13:22:43,"13:22:44 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2021,6,1
4,"13:23:36",253,0,2.93,0.135,358,1.26,0.944,26.37,6,1.42,1,2.84,25.6,26.37,25.05,404.35,400.22,23.799,25.276,71.61,76.05,500.3,2000,34,99.14,-0.152,0.141,0.0298,0.00142,0.0685,0.0038,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20210719",2021-07-19 13:22:43,"13:22:44 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2021,6,1
5,"13:23:37",253.5,0,2.97,0.135,358,1.26,0.945,26.38,6,1.42,1,2.84,25.6,26.38,25.05,404.39,400.22,23.8,25.276,71.61,76.05,500.3,2000,34,99.14,-0.152,0.141,0.0298,0.00142,0.0685,0.0038,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20210719",2021-07-19 13:22:43,"13:22:44 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2021,6,1
1,"13:30:13",317.5,0,7.29,0.189,330,1.59,0.86,26.24,6,1.42,1,2.84,25.58,26.24,25.05,409.47,399.98,23.998,25.85,72.29,77.87,500.3,2001,31,99.13,0.0783,0.133,0.213,0.00432,0.235,0.00468,1,-0.22,2.74,1,0,0.16,111115,"4067_20210719",2021-07-19 13:29:10,"13:29:11 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2021,6,1
2,"13:30:14",318.5,0,7.29,0.191,330,1.59,0.854,26.21,6,1.42,1,2.84,25.58,26.21,25.05,409.51,400,23.998,25.852,72.29,77.88,500.3,2001,31,99.13,0.0783,0.133,0.213,0.00432,0.235,0.00468,1,-0.22,2.74,1,0,0.16,111115,"4067_20210719",2021-07-19 13:29:10,"13:29:11 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2021,6,1
3,"13:30:15",319,0,7.31,0.191,330,1.59,0.852,26.2,6,1.42,1,2.84,25.58,26.2,25.05,409.53,400,23.999,25.853,72.3,77.88,500.3,2001,31,99.13,0.0783,0.133,0.213,0.00432,0.235,0.00468,1,-0.22,2.74,1,0,0.16,111115,"4067_20210719",2021-07-19 13:29:10,"13:29:11 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2021,6,1
4,"13:30:15",320,0,7.29,0.191,330,1.59,0.852,26.2,6,1.42,1,2.84,25.58,26.2,25.05,409.5,400,23.999,25.852,72.3,77.88,500.3,2001,31,99.13,0.0783,0.133,0.213,0.00432,0.235,0.00468,1,-0.22,2.74,1,0,0.16,111115,"4067_20210719",2021-07-19 13:29:10,"13:29:11 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2021,6,1
5,"13:30:16",320.5,0,7.28,0.191,330,1.58,0.851,26.2,6,1.42,1,2.84,25.58,26.2,25.05,409.49,399.99,24,25.851,72.31,77.88,500.2,2001,32,99.13,0.0783,0.133,0.213,0.00432,0.235,0.00468,1,-0.22,2.74,1,0,0.16,111115,"4067_20210719",2021-07-19 13:29:10,"13:29:11 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2021,6,1
1,"14:00:35",232,0,4.14,0.119,338,0.996,0.837,26.42,6,1.42,1,2.84,25.6,26.42,25.05,405.88,400.43,25.287,26.45,76.04,79.54,500.2,1999,25,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4071_20210719",2021-07-19 13:59:16,"13:59:17 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2021,6,1
2,"14:00:36",232.5,0,4.07,0.119,339,0.994,0.837,26.42,6,1.42,1,2.84,25.6,26.42,25.05,405.79,400.44,25.29,26.451,76.05,79.54,500.2,1999,25,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4071_20210719",2021-07-19 13:59:16,"13:59:17 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2021,6,1
3,"14:00:36",233,0,3.99,0.119,340,0.993,0.836,26.41,6,1.42,1,2.84,25.6,26.41,25.05,405.71,400.46,25.291,26.45,76.06,79.54,500.2,1999,25,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4071_20210719",2021-07-19 13:59:16,"13:59:17 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2021,6,1
4,"14:00:37",233.5,0,3.89,0.119,341,0.993,0.834,26.4,6,1.42,1,2.84,25.6,26.4,25.05,405.6,400.46,25.291,26.451,76.06,79.54,500.3,1999,25,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4071_20210719",2021-07-19 13:59:16,"13:59:17 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2021,6,1
5,"14:00:37",233.5,0,3.89,0.119,341,0.993,0.834,26.4,6,1.42,1,2.84,25.6,26.4,25.05,405.6,400.46,25.291,26.451,76.06,79.54,500.3,1999,25,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4071_20210719",2021-07-19 13:59:16,"13:59:17 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2021,6,1
1,"14:04:34",184.5,0,2.63,0.0726,336,0.639,0.867,26.36,6,1.42,1,2.84,25.61,26.36,25.05,403.66,400.19,25.291,26.038,76,78.24,500.2,2001,14,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4072_20210719",2021-07-19 14:03:36,"14:03:37 ; ","A04E","SW","o","acpe",4072,"sap",2,"n",2021,6,1
2,"14:04:34",185.5,0,2.62,0.0728,336,0.639,0.866,26.36,6,1.42,1,2.84,25.61,26.36,25.05,403.62,400.17,25.29,26.037,76,78.24,500.2,2001,14,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4072_20210719",2021-07-19 14:03:36,"14:03:37 ; ","A04E","SW","o","acpe",4072,"sap",2,"n",2021,6,1
3,"14:04:35",186,0,2.63,0.0728,336,0.638,0.863,26.34,6,1.42,1,2.84,25.61,26.34,25.05,403.6,400.15,25.291,26.036,76,78.24,500.2,2001,14,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4072_20210719",2021-07-19 14:03:36,"14:03:37 ; ","A04E","SW","o","acpe",4072,"sap",2,"n",2021,6,1
4,"14:04:36",186.5,0,2.61,0.0726,336,0.636,0.863,26.34,6,1.42,1,2.84,25.61,26.34,25.05,403.6,400.16,25.293,26.036,76,78.24,500.2,2001,14,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4072_20210719",2021-07-19 14:03:36,"14:03:37 ; ","A04E","SW","o","acpe",4072,"sap",2,"n",2021,6,1
5,"14:04:36",187,0,2.63,0.073,336,0.638,0.861,26.33,6,1.42,1,2.84,25.61,26.33,25.05,403.61,400.15,25.291,26.037,76,78.24,500.2,2001,14,99.1,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4072_20210719",2021-07-19 14:03:36,"14:03:37 ; ","A04E","SW","o","acpe",4072,"sap",2,"n",2021,6,1
1,"14:14:36",221.5,0,4.37,0.158,347,1.21,0.777,26.29,6,1.42,1,2.84,25.58,26.29,25.05,403.74,397.92,25.385,26.796,76.42,80.67,500.2,2001,6,99.09,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4073_20210719",2021-07-19 14:13:50,"14:13:51 ; ","A04E","NW","o","acpe",4073,"sap",1,"n",2021,6,1
2,"14:14:36",222,0,4.44,0.158,346,1.21,0.777,26.29,6,1.42,1,2.84,25.58,26.29,25.05,403.88,397.97,25.385,26.797,76.42,80.67,500.2,2001,6,99.09,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4073_20210719",2021-07-19 14:13:50,"14:13:51 ; ","A04E","NW","o","acpe",4073,"sap",1,"n",2021,6,1
3,"14:14:37",223,0,4.62,0.157,344,1.21,0.779,26.3,6,1.42,1,2.84,25.58,26.3,25.05,404.24,398.13,25.387,26.799,76.43,80.68,500.2,2001,6,99.09,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4073_20210719",2021-07-19 14:13:50,"14:13:51 ; ","A04E","NW","o","acpe",4073,"sap",1,"n",2021,6,1
4,"14:14:37",223.5,0,4.74,0.157,343,1.21,0.78,26.3,6,1.42,1,2.84,25.58,26.3,25.05,404.48,398.22,25.387,26.8,76.43,80.68,500.2,2002,6,99.09,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4073_20210719",2021-07-19 14:13:50,"14:13:51 ; ","A04E","NW","o","acpe",4073,"sap",1,"n",2021,6,1
5,"14:14:38",223.5,0,4.74,0.157,343,1.21,0.78,26.3,6,1.42,1,2.84,25.58,26.3,25.05,404.48,398.22,25.387,26.8,76.43,80.68,500.2,2002,6,99.09,0.969,0.0852,0.284,0.00333,0.321,0.00533,0.7,-0.22,2.74,1,0,0.16,111115,"4073_20210719",2021-07-19 14:13:50,"14:13:51 ; ","A04E","NW","o","acpe",4073,"sap",1,"n",2021,6,1
1,"12:28:22",230.5,0,5.91,0.15,327,1.94,1.31,26.66,6,1.42,1,2.84,25.73,26.66,25.05,408.32,400.3,19.918,22.2,59.34,66.13,500.1,1999,34,98.95,-0.143,0.0291,0.039,0.00189,0.0343,0.00179,0.7,-0.22,2.74,1,0,0.16,111115,"4076_20210723",2021-07-23 12:26:57,"12:26:58 ; ","B02W","SW","o","acpe",4076,"sap",1,"n",2021,6,1
2,"12:28:23",231,0,5.89,0.15,327,1.94,1.31,26.65,6,1.42,1,2.84,25.73,26.65,25.04,408.32,400.32,19.919,22.199,59.34,66.13,500.1,1999,34,98.95,-0.143,0.0291,0.039,0.00189,0.0343,0.00179,0.7,-0.22,2.74,1,0,0.16,111115,"4076_20210723",2021-07-23 12:26:57,"12:26:58 ; ","B02W","SW","o","acpe",4076,"sap",1,"n",2021,6,1
3,"12:28:23",231.5,0,5.86,0.15,327,1.94,1.31,26.65,6,1.42,1,2.84,25.73,26.65,25.05,408.28,400.33,19.92,22.197,59.34,66.13,500.1,1999,34,98.95,-0.143,0.0291,0.039,0.00189,0.0343,0.00179,0.7,-0.22,2.74,1,0,0.16,111115,"4076_20210723",2021-07-23 12:26:57,"12:26:58 ; ","B02W","SW","o","acpe",4076,"sap",1,"n",2021,6,1
4,"12:28:24",232,0,5.8,0.15,328,1.94,1.31,26.63,6,1.42,1,2.84,25.73,26.63,25.04,408.22,400.33,19.919,22.198,59.34,66.13,500.1,2000,34,98.95,-0.143,0.0291,0.039,0.00189,0.0343,0.00179,0.7,-0.22,2.74,1,0,0.16,111115,"4076_20210723",2021-07-23 12:26:57,"12:26:58 ; ","B02W","SW","o","acpe",4076,"sap",1,"n",2021,6,1
5,"12:28:24",233,0,5.77,0.151,328,1.94,1.3,26.63,6,1.42,1,2.84,25.73,26.63,25.04,408.2,400.34,19.92,22.198,59.34,66.13,500.1,2000,35,98.95,-0.143,0.0291,0.039,0.00189,0.0343,0.00179,0.7,-0.22,2.74,1,0,0.16,111115,"4076_20210723",2021-07-23 12:26:57,"12:26:58 ; ","B02W","SW","o","acpe",4076,"sap",1,"n",2021,6,1
1,"12:41:30",235.5,0,10.6,0.314,333,3.36,1.14,26.64,6,1.42,1,2.84,25.72,26.64,25.04,413.64,399.28,19.937,23.877,59.43,71.17,500.2,2000,72,98.95,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4077_20210723",2021-07-23 12:38:14,"12:38:16 ; ","B02W","SW","o","fagr",4077,"sap",4,"n",2021,6,1
2,"12:41:31",236,0,10.6,0.314,333,3.36,1.14,26.64,6,1.42,1,2.84,25.72,26.64,25.04,413.59,399.23,19.938,23.876,59.43,71.17,500.2,2000,72,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4077_20210723",2021-07-23 12:38:14,"12:38:16 ; ","B02W","SW","o","fagr",4077,"sap",4,"n",2021,6,1
3,"12:41:31",236.5,0,10.6,0.314,333,3.37,1.14,26.64,6,1.42,1,2.84,25.72,26.64,25.04,413.56,399.21,19.936,23.877,59.42,71.17,500.2,2000,72,98.95,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4077_20210723",2021-07-23 12:38:14,"12:38:16 ; ","B02W","SW","o","fagr",4077,"sap",4,"n",2021,6,1
4,"12:41:32",237.5,0,10.7,0.312,332,3.36,1.15,26.67,6,1.42,1,2.84,25.72,26.67,25.04,413.57,399.14,19.937,23.874,59.43,71.16,500.2,2000,73,98.95,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4077_20210723",2021-07-23 12:38:14,"12:38:16 ; ","B02W","SW","o","fagr",4077,"sap",4,"n",2021,6,1
5,"12:41:33",238,0,10.7,0.312,332,3.36,1.15,26.67,6,1.42,1,2.84,25.72,26.67,25.04,413.6,399.12,19.938,23.874,59.43,71.16,500.3,2000,73,98.95,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4077_20210723",2021-07-23 12:38:14,"12:38:16 ; ","B02W","SW","o","fagr",4077,"sap",4,"n",2021,6,1
1,"12:57:08",194,0,10.5,0.305,320,3.32,1.16,26.64,6,1.42,1,2.84,25.73,26.64,25.06,401.5,387.36,19.847,23.732,59.12,70.69,500.1,1228,151,98.92,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4078_20210723",2021-07-23 12:56:52,"12:56:53 ; ","B02W","NW","o","fagr",4078,"sap",4,"n",2021,6,1
2,"12:57:09",194.5,0,10.5,0.304,320,3.3,1.15,26.61,6,1.42,1,2.84,25.73,26.61,25.06,401.53,387.42,19.845,23.709,59.11,70.62,500.1,1111,150,98.92,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4078_20210723",2021-07-23 12:56:52,"12:56:53 ; ","B02W","NW","o","fagr",4078,"sap",4,"n",2021,6,1
3,"12:57:09",195,0,10.5,0.303,320,3.27,1.15,26.58,6,1.42,1,2.84,25.73,26.58,25.06,401.67,387.52,19.846,23.682,59.11,70.54,500.1,1019,150,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4078_20210723",2021-07-23 12:56:52,"12:56:53 ; ","B02W","NW","o","fagr",4078,"sap",4,"n",2021,6,1
4,"12:57:10",196,0,11,0.299,317,3.22,1.14,26.51,6,1.42,1,2.84,25.73,26.51,25.06,402.57,387.87,19.846,23.616,59.11,70.34,500.1,965,152,98.92,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4078_20210723",2021-07-23 12:56:52,"12:56:53 ; ","B02W","NW","o","fagr",4078,"sap",4,"n",2021,6,1
5,"12:57:11",196.5,0,11.5,0.297,314,3.19,1.14,26.48,6,1.42,1,2.84,25.73,26.48,25.06,403.44,388.14,19.845,23.581,59.11,70.24,500.1,964,153,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4078_20210723",2021-07-23 12:56:52,"12:56:53 ; ","B02W","NW","o","fagr",4078,"sap",4,"n",2021,6,1
1,"13:16:28",217.5,0,6.3,0.196,338,2.48,1.3,26.74,6,1.42,1,2.84,25.75,26.74,25.04,409.22,400.48,19.624,22.525,58.39,67.03,500.3,2000,85,98.92,-0.364,0.0283,0.119,0.00736,0.105,0.0097,0.7,-0.22,2.74,1,0,0.16,111115,"4079_20210723",2021-07-23 13:15:02,"13:15:03 ; ","B02E","NE","o","acpe",4079,"sap",1,"n",2021,6,1
2,"13:16:29",218.5,0,6.22,0.195,339,2.47,1.3,26.75,6,1.42,1,2.84,25.75,26.75,25.04,409.22,400.57,19.626,22.524,58.4,67.02,500.2,2000,85,98.92,-0.364,0.0283,0.119,0.00736,0.105,0.0097,0.7,-0.22,2.74,1,0,0.16,111115,"4079_20210723",2021-07-23 13:15:02,"13:15:03 ; ","B02E","NE","o","acpe",4079,"sap",1,"n",2021,6,1
3,"13:16:29",219,0,6.19,0.195,339,2.47,1.3,26.75,6,1.42,1,2.84,25.75,26.75,25.04,409.2,400.59,19.626,22.523,58.4,67.02,500.2,2000,85,98.92,-0.364,0.0283,0.119,0.00736,0.105,0.0097,0.7,-0.22,2.74,1,0,0.16,111115,"4079_20210723",2021-07-23 13:15:02,"13:15:03 ; ","B02E","NE","o","acpe",4079,"sap",1,"n",2021,6,1
4,"13:16:30",219.5,0,6.15,0.195,339,2.47,1.3,26.75,6,1.42,1,2.84,25.75,26.75,25.04,409.19,400.62,19.625,22.523,58.4,67.02,500.2,2000,85,98.92,-0.364,0.0283,0.119,0.00736,0.105,0.0097,0.7,-0.22,2.74,1,0,0.16,111115,"4079_20210723",2021-07-23 13:15:02,"13:15:03 ; ","B02E","NE","o","acpe",4079,"sap",1,"n",2021,6,1
5,"13:16:31",220.5,0,6.05,0.195,340,2.47,1.3,26.76,6,1.42,1,2.84,25.75,26.76,25.04,409.1,400.65,19.627,22.522,58.4,67.02,500.2,2000,84,98.92,-0.364,0.0283,0.119,0.00736,0.105,0.0097,0.7,-0.22,2.74,1,0,0.16,111115,"4079_20210723",2021-07-23 13:15:02,"13:15:03 ; ","B02E","NE","o","acpe",4079,"sap",1,"n",2021,6,1
1,"12:07:32",294,0,4.94,0.228,353,2.66,1.21,26.66,6,1.42,1,2.84,25.72,26.66,25.04,405.24,398.05,20.106,23.218,59.94,69.22,500.2,2000,12,98.95,0.765,0.00317,0.189,0.00094,0.178,0.000932,0.7,-0.22,2.74,1,0,0.16,111115,"4080_20210723",2021-07-23 12:05:19,"12:05:20 ; ","B02W","SE","o","fagr",4080,"sap",1,"n",2021,6,1
2,"12:07:33",294.5,0,5.01,0.228,353,2.66,1.21,26.66,6,1.42,1,2.84,25.72,26.66,25.04,405.19,397.92,20.105,23.218,59.94,69.22,500.2,2000,12,98.95,0.765,0.00317,0.189,0.00094,0.178,0.000932,0.7,-0.22,2.74,1,0,0.16,111115,"4080_20210723",2021-07-23 12:05:19,"12:05:20 ; ","B02W","SE","o","fagr",4080,"sap",1,"n",2021,6,1
3,"12:07:33",295,0,5.07,0.228,352,2.66,1.21,26.66,6,1.42,1,2.84,25.72,26.66,25.04,405.15,397.8,20.106,23.218,59.94,69.22,500.2,2000,12,98.95,0.765,0.00317,0.189,0.00094,0.178,0.000932,0.7,-0.22,2.74,1,0,0.16,111115,"4080_20210723",2021-07-23 12:05:19,"12:05:20 ; ","B02W","SE","o","fagr",4080,"sap",1,"n",2021,6,1
4,"12:07:34",295.5,0,5.1,0.227,352,2.66,1.21,26.66,6,1.42,1,2.84,25.72,26.66,25.04,405.08,397.69,20.105,23.217,59.94,69.22,500.2,2000,12,98.95,0.765,0.00317,0.189,0.00094,0.178,0.000932,0.7,-0.22,2.74,1,0,0.16,111115,"4080_20210723",2021-07-23 12:05:19,"12:05:20 ; ","B02W","SE","o","fagr",4080,"sap",1,"n",2021,6,1
5,"12:07:35",296.5,0,5.17,0.227,351,2.65,1.21,26.66,6,1.42,1,2.84,25.72,26.66,25.05,404.94,397.47,20.106,23.216,59.94,69.21,500.2,2000,12,98.95,0.765,0.00317,0.189,0.00094,0.178,0.000932,0.7,-0.22,2.74,1,0,0.16,111115,"4080_20210723",2021-07-23 12:05:19,"12:05:20 ; ","B02W","SE","o","fagr",4080,"sap",1,"n",2021,6,1
1,"12:52:10",215,0,4.09,0.109,329,1.52,1.4,26.82,6,1.42,1,2.84,25.74,26.82,25.04,405.45,399.81,19.91,21.694,59.29,64.61,500.2,1999,65,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,1,-0.22,2.74,1,0,0.16,111115,"4081_20210723",2021-07-23 12:51:11,"12:51:12 ; ","B02W","NW","o","fagr",4081,NA,8,"n",2021,6,1
2,"12:52:11",215.5,0,4.11,0.109,329,1.52,1.39,26.82,6,1.42,1,2.84,25.74,26.82,25.04,405.49,399.84,19.909,21.692,59.29,64.6,500.2,1999,65,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,1,-0.22,2.74,1,0,0.16,111115,"4081_20210723",2021-07-23 12:51:11,"12:51:12 ; ","B02W","NW","o","fagr",4081,NA,8,"n",2021,6,1
3,"12:52:12",216.5,0,4.17,0.109,328,1.52,1.4,26.82,6,1.42,1,2.84,25.74,26.82,25.04,405.63,399.9,19.91,21.693,59.3,64.61,500.2,1999,65,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,1,-0.22,2.74,1,0,0.16,111115,"4081_20210723",2021-07-23 12:51:11,"12:51:12 ; ","B02W","NW","o","fagr",4081,NA,8,"n",2021,6,1
4,"12:52:12",217,0,4.23,0.109,327,1.52,1.39,26.82,6,1.42,1,2.84,25.73,26.82,25.04,405.73,399.93,19.91,21.695,59.3,64.61,500.2,1999,65,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,1,-0.22,2.74,1,0,0.16,111115,"4081_20210723",2021-07-23 12:51:11,"12:51:12 ; ","B02W","NW","o","fagr",4081,NA,8,"n",2021,6,1
5,"12:52:13",217.5,0,4.26,0.109,327,1.52,1.4,26.83,6,1.42,1,2.84,25.73,26.83,25.05,405.81,399.97,19.908,21.694,59.29,64.61,500.2,1999,65,98.93,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,1,-0.22,2.74,1,0,0.16,111115,"4081_20210723",2021-07-23 12:51:11,"12:51:12 ; ","B02W","NW","o","fagr",4081,NA,8,"n",2021,6,1
1,"12:46:53",213.5,0,7.76,0.176,319,2.22,1.29,26.69,6,1.42,1,2.84,25.75,26.69,25.04,410.96,400.58,19.903,22.505,59.22,66.96,500.1,2000,77,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4082_20210723",2021-07-23 12:45:14,"12:45:15 ; ","B02W","NW","o","fagr",4082,"un",5,"n",2021,6,1
2,"12:46:54",214.5,0,7.69,0.176,319,2.22,1.28,26.67,6,1.42,1,2.84,25.75,26.67,25.04,410.99,400.69,19.904,22.505,59.22,66.96,500.1,2000,76,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4082_20210723",2021-07-23 12:45:14,"12:45:15 ; ","B02W","NW","o","fagr",4082,"un",5,"n",2021,6,1
3,"12:46:55",215,0,7.64,0.177,320,2.22,1.28,26.63,6,1.42,1,2.84,25.75,26.63,25.04,410.98,400.74,19.906,22.504,59.23,66.96,500.2,2000,75,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4082_20210723",2021-07-23 12:45:14,"12:45:15 ; ","B02W","NW","o","fagr",4082,"un",5,"n",2021,6,1
4,"12:46:55",216,0,7.55,0.177,321,2.22,1.28,26.63,6,1.42,1,2.84,25.75,26.63,25.04,410.9,400.77,19.904,22.503,59.22,66.96,500.1,2000,74,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.7,-0.22,2.74,1,0,0.16,111115,"4082_20210723",2021-07-23 12:45:14,"12:45:15 ; ","B02W","NW","o","fagr",4082,"un",5,"n",2021,6,1
5,"12:46:56",216.5,0,7.56,0.177,321,2.21,1.28,26.63,6,1.42,1,2.84,25.75,26.63,25.04,410.93,400.8,19.905,22.502,59.22,66.95,500.1,2000,74,98.94,-0.0932,0.0317,0.344,0.00416,0.346,0.00427,0.3,-0.22,2.74,1,0,0.16,111115,"4082_20210723",2021-07-23 12:45:14,"12:45:15 ; ","B02W","NW","o","fagr",4082,"un",5,"n",2021,6,1
1,"12:35:14",312.5,0,8.66,0.207,312,2.49,1.24,26.62,6,1.42,1,2.84,25.7,26.62,25.06,401.88,390.32,19.925,22.847,59.48,68.2,500,2781,178,98.95,-0.061,0.0368,0.022,0.00488,0.025,0.00464,0.7,-0.22,2.74,1,0,0.16,111115,"4083_20210723",2021-07-23 12:34:53,"12:34:55 ; 7. 12:37:15 Flow: Fixed -> 500 umol/s","B02W","SW","o","acpe",4083,"sap",1,"n",2021,6,1
2,"12:35:14",313.5,0,8.83,0.206,310,2.52,1.26,26.73,6,1.42,1,2.84,25.7,26.73,25.05,402.2,390.42,19.923,22.879,59.47,68.29,500,2498,179,98.95,-0.061,0.0368,0.022,0.00488,0.025,0.00464,0.3,-0.22,2.74,1,0,0.16,111115,"4083_20210723",2021-07-23 12:34:53,"12:34:55 ; 7. 12:37:15 Flow: Fixed -> 500 umol/s","B02W","SW","o","acpe",4083,"sap",1,"n",2021,6,1
3,"12:35:15",314,0,9.06,0.206,308,2.53,1.27,26.79,6,1.42,1,2.84,25.7,26.79,25.05,402.58,390.52,19.922,22.893,59.46,68.33,500,2212,179,98.95,-0.061,0.0368,0.022,0.00488,0.025,0.00464,0.3,-0.22,2.74,1,0,0.16,111115,"4083_20210723",2021-07-23 12:34:53,"12:34:55 ; 7. 12:37:15 Flow: Fixed -> 500 umol/s","B02W","SW","o","acpe",4083,"sap",1,"n",2021,6,1
4,"12:35:15",314.5,0,9.45,0.205,305,2.54,1.28,26.82,6,1.42,1,2.84,25.7,26.82,25.05,403.18,390.65,19.922,22.902,59.46,68.35,500.1,1919,179,98.95,-0.061,0.0368,0.022,0.00488,0.025,0.00464,0.3,-0.22,2.74,1,0,0.16,111115,"4083_20210723",2021-07-23 12:34:53,"12:34:55 ; 7. 12:37:15 Flow: Fixed -> 500 umol/s","B02W","SW","o","acpe",4083,"sap",1,"n",2021,6,1
5,"12:35:16",315,0,9.94,0.205,301,2.55,1.28,26.85,6,1.42,1,2.84,25.7,26.85,25.05,404,390.87,19.921,22.908,59.45,68.36,500.2,1627,179,98.95,-0.061,0.0368,0.022,0.00488,0.025,0.00464,0.7,-0.22,2.74,1,0,0.16,111115,"4083_20210723",2021-07-23 12:34:53,"12:34:55 ; 7. 12:37:15 Flow: Fixed -> 500 umol/s","B02W","SW","o","acpe",4083,"sap",1,"n",2021,6,1
