final_ID,leaf_sample,Subplot,Species,leaf_area_cm2,leaf_mass_g,LMA_gm2,Year
3973,1,C02W,fagr,53.78,0.1644,30.56898475,2021
3974,1,C02W,fagr,77.55,0.2115,27.27272727,2021
3976,1,C02W,acpe,155.25,0.4986,32.11594203,2021
3977,1,C02W,amel,10.01,0.0391,39.06093906,2021
3978,1,C02W,fagr,65.08,0.186,28.58020897,2021
3979,1,C02W,fagr,55.69,0.1994,35.80535105,2021
3980,1,C02E,acpe,168.47,0.5358,31.803882,2021
3982,1,C02E,pist,1.441,0.0177,122.8313671,2021
3985,1,C02E,acpe,169.99,0.6357,37.39631743,2021
3986,1,C02E,acpe,117.31,0.3402,29.00008524,2021
3988,1,C02E,acpe,77.06,0.2446,31.74150013,2021
3989,1,C02E,acpe,130.92,0.3979,30.39260617,2021
3990,1,C02E,acpe,102.73,0.3848,37.45741264,2021
3991,1,C02E,acpe,51.82,0.1699,32.78656889,2021
3992,1,C02E,acpe,165.26,0.4779,28.9180685,2021
3993,1,C02E,acpe,77.94,0.2613,33.52578907,2021
3995,1,A03E,acsa,81.66,0.2448,29.97795738,2021
3996,1,A03E,fagr,41.42,0.1057,25.51907291,2021
3997,1,A03E,fagr,70.57,0.1936,27.43375372,2021
3999,1,A03E,fagr,29.98,0.0909,30.32021348,2021
4000,1,A03E,fagr,54.46,0.1638,30.07712082,2021
4002,1,A03E,acpe,184.81,0.6201,33.55337915,2021
4003,1,A03E,fagr,36.72,0.0953,25.95315904,2021
4004,1,A03E,fagr,57.14,0.1596,27.93139657,2021
4006,1,A03W,acpe,159.45,0.4112,25.78864848,2021
4007,1,A03W,fagr,34.57,0.0772,22.3315013,2021
4009,1,A03W,acpe,85.07,0.2001,23.52180557,2021
4010,1,A03W,fagr,52.21,0.1259,24.11415438,2021
4011,1,A03W,fagr,61.9,0.1399,22.60096931,2021
4012,1,A03W,fagr,41.4,0.0974,23.52657005,2021
4013,1,A03W,fagr,51.51,0.128,24.84954378,2021
4015,1,A03W,fagr,47.85,0.1102,23.03030303,2021
4016,1,A03W,fagr,47.32,0.1026,21.68216399,2021
4017,1,A03W,fagr,28.19,0.0557,19.75877971,2021
4019,1,A01E,acpe,61.74,0.1385,22.43278264,2021
4020,1,A01E,acpe,174.6,0.4293,24.58762887,2021
4022,1,A01E,acpe,101.82,0.3332,32.72441564,2021
4023,1,A01E,fagr,41.03,0.1252,30.51425786,2021
4024,1,A01E,fagr,66.69,0.1822,27.32043785,2021
4026,1,A01E,acpe,28.3,0.0572,20.21201413,2021
4027,1,A01E,acpe,223.18,0.7077,31.70983063,2021
4030,1,A01W,fagr,75.08,0.2259,30.08790623,2021
4032,1,A01W,acpe,248.55,0.8732,35.13176423,2021
4033,1,A01W,fagr,119.37,0.3856,32.30292368,2021
4035,1,A01W,acpe,205.59,0.4773,23.21610973,2021
4036,1,A01W,fagr,67.49,0.1795,26.59653282,2021
4037,1,A01W,fagr,42.13,0.0958,22.73914075,2021
4040,1,A02W,acpe,209,0.6193,29.63157895,2021
4041,1,A02W,acpe,91.19,0.2391,26.21998026,2021
4042,1,A02W,acpe,232.17,0.5276,22.72472757,2021
4043,1,A02W,acpe,145.12,0.4675,32.21471885,2021
4046,1,A02W,fagr,40.95,0.1138,27.78998779,2021
4047,1,A02W,fagr,27.86,0.0647,23.22325915,2021
4048,1,A02W,fagr,81.4,0.3237,39.76658477,2021
4055,1,A04W,fagr,63.95,0.1263,19.74980453,2021
4056,1,A04W,fagr,50.29,0.1031,20.50109366,2021
4058,1,A04W,fagr,52.8,0.1165,22.06439394,2021
4059,1,A04W,fagr,62.89,0.1411,22.43599936,2021
4060,1,A04W,fagr,48.25,0.0995,20.62176166,2021
4062,1,A04W,fagr,95.62,0.1957,20.46642962,2021
4063,1,A04W,fagr,38.89,0.0982,25.25070712,2021
4064,1,A04W,fagr,60.83,0.1152,18.938024,2021
4066,1,A04E,acpe,50.82,0.1248,24.55726092,2021
4067,1,A04E,acpe,133.31,0.3331,24.9868727,2021
4071,1,A04E,acpe,134.14,0.3287,24.50424929,2021
4072,1,A04E,acpe,55.04,0.109,19.80377907,2021
4073,1,A04E,acpe,136.4,0.2687,19.69941349,2021
4076,1,B02W,acpe,183.97,0.5469,29.72767299,2021
4077,1,B02W,fagr,88.01,0.3029,34.41654357,2021
4078,1,B02W,fagr,65.79,0.2546,38.69889041,2021
4079,1,B02E,acpe,157.54,0.5058,32.10613178,2021
4080,1,B02W,fagr,60.72,0.1416,23.3201581,2021
4081,1,B02W,fagr,37.15,0.0921,24.79138627,2021
4082,1,B02W,fagr,33.85,0.0894,26.41063516,2021
4083,1,B02W,acpe,58.42,0.1971,33.73844574,2021
4084,1,B02W,amel,13.91,0.0476,34.21998562,2021
4085,1,B02E,fagr,47.8,0.1328,27.78242678,2021
4087,1,B02E,fagr,55.49,0.1383,24.92340962,2021
4088,1,B02E,fagr,42.7,0.1033,24.19203747,2021
4089,1,B02E,fagr,63.14,0.1695,26.84510611,2021
4090,1,B02E,fagr,78.59,0.2136,27.17903041,2021
4091,1,B02E,fagr,38.17,0.1027,26.90594708,2021
4092,1,B02E,fagr,43.02,0.1074,24.9651325,2021
4093,1,B02E,fagr,92.82,0.2466,26.5675501,2021
4094,1,B02E,acpe,69.54,0.1707,24.5470233,2021
4095,1,B01E,acpe,168.29,0.4409,26.19882346,2021
4096,1,B01E,fagr,73.04,0.1851,25.3422782,2021
4097,1,B01E,fagr,22.24,0.0525,23.60611511,2021
4098,1,B01E,fagr,44.68,0.1076,24.08236347,2021
4100,1,B01E,fagr,52.54,0.1275,24.26722497,2021
4101,1,B01E,fagr,30.01,0.078,25.99133622,2021
4102,1,B01E,fagr,45.72,0.1178,25.76552931,2021
4103,1,B01W,acpe,131.67,0.3537,26.86261107,2021
4104,1,B01W,fagr,45.04,0.0961,21.3365897,2021
4105,1,B01W,fagr,36.27,0.0731,20.15439757,2021
4106,1,B01W,fagr,54.67,0.1147,20.98042802,2021
4108,1,B04E,acpe,42.09,0.0851,20.21857923,2021
4109,1,B04E,fagr,87.22,0.2633,30.18803027,2021
4110,1,B04E,fagr,48.84,0.1245,25.49140049,2021
4111,1,B04E,acpe,85.87,0.1846,21.49761267,2021
4112,1,B04E,acru,62.56,0.2473,39.53005115,2021
4113,1,B04E,fagr,81.45,0.2233,27.41559239,2021
4114,1,B04E,fagr,50.97,0.1293,25.36786345,2021
4120,1,B04W,acru,49.66,0.2109,42.46878776,2021
4121,1,B04W,quru,86.11,0.3678,42.7128092,2021
4122,1,B04W,fagr,47.14,0.1618,34.32329232,2021
4123,1,B04W,acru,24.16,0.0926,38.32781457,2021
4124,1,B04W,acru,51.36,0.1894,36.87694704,2021
4125,1,B04W,acru,49.97,0.2238,44.78687212,2021
4126,1,B04W,fagr,42.22,0.1187,28.11463761,2021
4127,1,B04W,quru,122.73,0.5608,45.6937994,2021
4136,1,B02W,fagr,33.46,0.0752,22.47459653,2021
4137,1,B02W,fagr,94.48,0.2981,31.55165114,2021
4139,1,B01E,fagr,38.27,0.0967,25.26783381,2021
4601,1,B01E,fagr,46.73,0.1235,26.42841857,2021
4602,1,B04E,fagr,29.76,0.0756,25.40322581,2021
4603,1,B02W,fagr,75.48,0.2811,37.24165342,2021
4604,1,A04E,acpe,80.56,0.1604,19.91062562,2021
4605,1,A02W,acpe,153.5,0.6711,43.71986971,2021
4606,1,A02W,acpe,151.68,0.6757,44.54773207,2021
4607,1,C03W,fagr,65.91,0.1952,29.61614323,2021
4608,1,C03E,fagr,41.76,0.1666,39.89463602,2021
4609,1,C03E,fagr,43.52,0.1585,36.42003676,2021
4612,1,D04W,pist,1.516,0.0167,110.1583113,2021
4613,1,D04W,pist,1.217,0.0142,116.6803615,2021
4614,1,D03W,acru,82.77,0.5103,61.65277274,2021
4615,1,D03E,fagr,42.59,0.1349,31.6741019,2021
4616,1,D03E,fagr,87.8,0.2663,30.33029613,2021
4617,1,D03E,quru,127.31,0.6342,49.8154112,2021
4618,1,D03E,fagr,95.11,0.2803,29.47113868,2021
4619,1,D01W,pist,0.939,0.0104,110.7561235,2021
4620,1,D01E,acru,65.47,0.2724,41.60684283,2021
4621,1,D01E,fagr,34.2,0.1295,37.86549708,2021
4626,1,A02W,acpe,98.15,0.4334,44.1569027,2021
4625,1,C03W,acpe,195.91,0.6527,33.31631872,2021
4624,1,C04E,acru,27.61,0.1172,42.44838827,2021
